Date,Ticker,Group,Open,High,Low,Close,Adj Close,Volume
2025-07-31,AAPL,oversold,210.8699951171875,213.5800018310547,201.5,202.3800048828125,201.95481872558594,104434500
2025-08-03,AAPL,oversold,204.50999450683594,207.8800048828125,201.67999267578125,203.35000610351562,202.9227752685547,75109300
2025-08-04,AAPL,oversold,203.39999389648438,205.33999633789062,202.16000366210938,202.9199981689453,202.49366760253906,44155100
2025-08-05,AAPL,oversold,205.6300048828125,215.3800048828125,205.58999633789062,213.25,212.80197143554688,108483100
2025-08-06,AAPL,oversold,218.8800048828125,220.85000610351562,216.5800018310547,220.02999877929688,219.56771850585938,90224800
2025-08-07,AAPL,oversold,220.8300018310547,231.0,219.25,229.35000610351562,228.86814880371094,113854000
2025-08-10,AAPL,oversold,227.9199981689453,229.55999755859375,224.75999450683594,227.17999267578125,226.95997619628906,61806100
2025-08-11,AAPL,oversold,228.00999450683594,230.8000030517578,227.07000732421875,229.64999389648438,229.42758178710938,55626200
2025-08-12,AAPL,oversold,231.07000732421875,235.0,230.42999267578125,233.3300018310547,233.10403442382812,69878500
2025-08-13,AAPL,oversold,234.05999755859375,235.1199951171875,230.85000610351562,232.77999877929688,232.5545654296875,51916300
2025-08-14,AAPL,oversold,234.0,234.27999877929688,229.33999633789062,231.58999633789062,231.36570739746094,56038700
2025-08-17,AAPL,oversold,231.6999969482422,233.1199951171875,230.11000061035156,230.88999938964844,230.66639709472656,37476200
2025-08-18,AAPL,oversold,231.27999877929688,232.8699951171875,229.35000610351562,230.55999755859375,230.3367156982422,39402600
2025-08-19,AAPL,oversold,229.97999572753906,230.47000122070312,225.77000427246094,226.00999450683594,225.79110717773438,42263900
2025-08-20,AAPL,oversold,226.27000427246094,226.52000427246094,223.77999877929688,224.89999389648438,224.68218994140625,30621200
2025-08-21,AAPL,oversold,226.1699981689453,229.08999633789062,225.41000366210938,227.75999450683594,227.53941345214844,42477800
2025-08-24,AAPL,oversold,226.47999572753906,229.3000030517578,226.22999572753906,227.16000366210938,226.94000244140625,30983100
2025-08-25,AAPL,oversold,226.8699951171875,229.49000549316406,224.69000244140625,229.30999755859375,229.08792114257812,54575100
2025-08-26,AAPL,oversold,228.61000061035156,230.89999389648438,228.25999450683594,230.49000549316406,230.26678466796875,31259500
2025-08-27,AAPL,oversold,230.82000732421875,233.41000366210938,229.33999633789062,232.55999755859375,232.33477783203125,38074700
2025-08-28,AAPL,oversold,232.50999450683594,233.3800048828125,231.3699951171875,232.13999938964844,231.91517639160156,39418400
2025-09-01,AAPL,oversold,229.25,230.85000610351562,226.97000122070312,229.72000122070312,229.49752807617188,44075600
2025-09-02,AAPL,oversold,237.2100067138672,238.85000610351562,234.36000061035156,238.47000122070312,238.2390594482422,66427800
2025-09-03,AAPL,oversold,238.4499969482422,239.89999389648438,236.74000549316406,239.77999877929688,239.5477752685547,47549400
2025-09-04,AAPL,oversold,240.0,241.32000732421875,238.49000549316406,239.69000244140625,239.45787048339844,54870400
2025-09-07,AAPL,oversold,239.3000030517578,240.14999389648438,236.33999633789062,237.8800048828125,237.64962768554688,48999500
2025-09-08,AAPL,oversold,237.0,238.77999877929688,233.36000061035156,234.35000610351562,234.123046875,66313900
2025-09-09,AAPL,oversold,232.19000244140625,232.4199981689453,225.9499969482422,226.7899932861328,226.5703582763672,83440800
2025-09-10,AAPL,oversold,226.8800048828125,230.4499969482422,226.64999389648438,230.02999877929688,229.80722045898438,50208600
2025-09-11,AAPL,oversold,229.22000122070312,234.50999450683594,229.02000427246094,234.07000732421875,233.84332275390625,55824200
2025-09-14,AAPL,oversold,237.0,238.19000244140625,235.02999877929688,236.6999969482422,236.47076416015625,42699500
2025-09-15,AAPL,oversold,237.17999267578125,241.22000122070312,236.32000732421875,238.14999389648438,237.9193572998047,63421100
2025-09-16,AAPL,oversold,238.97000122070312,240.10000610351562,237.72999572753906,238.99000549316406,238.75856018066406,46508000
2025-09-17,AAPL,oversold,239.97000122070312,241.1999969482422,236.64999389648438,237.8800048828125,237.64962768554688,44249600
2025-09-18,AAPL,oversold,241.22999572753906,246.3000030517578,240.2100067138672,245.5,245.26223754882812,163741300
2025-09-21,AAPL,oversold,248.3000030517578,256.6400146484375,248.1199951171875,256.0799865722656,255.8319854736328,105517400
2025-09-22,AAPL,oversold,255.8800048828125,257.3399963378906,253.5800018310547,254.42999267578125,254.18359375,60275200
2025-09-23,AAPL,oversold,255.22000122070312,255.74000549316406,251.0399932861328,252.30999755859375,252.06564331054688,42303700
2025-09-24,AAPL,oversold,253.2100067138672,257.1700134277344,251.7100067138672,256.8699951171875,256.6212158203125,55202100
2025-09-25,AAPL,oversold,254.10000610351562,257.6000061035156,253.77999877929688,255.4600067138672,255.2126007080078,46076300
2025-09-28,AAPL,oversold,254.55999755859375,255.0,253.00999450683594,254.42999267578125,254.18359375,40127700
2025-09-29,AAPL,oversold,254.86000061035156,255.9199981689453,253.11000061035156,254.6300048828125,254.38340759277344,37704300
2025-09-30,AAPL,oversold,255.0399932861328,258.7900085449219,254.92999267578125,255.4499969482422,255.20260620117188,48713900
2025-10-01,AAPL,oversold,256.5799865722656,258.17999267578125,254.14999389648438,257.1300048828125,256.8809814453125,42630200
2025-10-02,AAPL,oversold,254.6699981689453,259.239990234375,253.9499969482422,258.0199890136719,257.7701110839844,49155600
2025-10-05,AAPL,oversold,257.989990234375,259.07000732421875,255.0500030517578,256.69000244140625,256.44140625,44664100
2025-10-06,AAPL,oversold,256.80999755859375,257.3999938964844,255.42999267578125,256.4800109863281,256.23162841796875,31955800
2025-10-07,AAPL,oversold,256.5199890136719,258.5199890136719,256.1099853515625,258.05999755859375,257.8100891113281,36496900
2025-10-08,AAPL,oversold,257.80999755859375,258.0,253.13999938964844,254.0399932861328,253.79396057128906,38322000
2025-10-09,AAPL,oversold,254.94000244140625,256.3800048828125,244.0,245.27000427246094,245.032470703125,61999100
2025-10-12,AAPL,oversold,249.3800048828125,249.69000244140625,245.55999755859375,247.66000366210938,247.42015075683594,38142900
2025-10-13,AAPL,oversold,246.60000610351562,248.85000610351562,244.6999969482422,247.77000427246094,247.53004455566406,35478000
2025-10-14,AAPL,oversold,249.49000549316406,251.82000732421875,247.47000122070312,249.33999633789062,249.09852600097656,33893600
2025-10-15,AAPL,oversold,248.25,249.0399932861328,245.1300048828125,247.4499969482422,247.21035766601562,39777000
2025-10-16,AAPL,oversold,248.02000427246094,253.3800048828125,247.27000427246094,252.2899932861328,252.045654296875,49147000
2025-10-19,AAPL,oversold,255.88999938964844,264.3800048828125,255.6300048828125,262.239990234375,261.98602294921875,90483000
2025-10-20,AAPL,oversold,261.8800048828125,265.2900085449219,261.8299865722656,262.7699890136719,262.5155029296875,46695900
2025-10-21,AAPL,oversold,262.6499938964844,262.8500061035156,255.42999267578125,258.45001220703125,258.19970703125,45015300
2025-10-22,AAPL,oversold,259.94000244140625,260.6199951171875,258.010009765625,259.5799865722656,259.3285827636719,32754900
2025-10-23,AAPL,oversold,261.19000244140625,264.1300048828125,259.17999267578125,262.82000732421875,262.56549072265625,38253700
2025-10-26,AAPL,oversold,264.8800048828125,269.1199951171875,264.6499938964844,268.80999755859375,268.5496520996094,44888200
2025-10-27,AAPL,oversold,268.989990234375,269.8900146484375,268.1499938964844,269.0,268.7394714355469,41534800
2025-10-28,AAPL,oversold,269.2799987792969,271.4100036621094,267.1099853515625,269.70001220703125,269.4388122558594,51086700
