Date,Ticker,Group,Setup,Side,Open,High,Low,Close,RSI14,MA50,MA200,Stop,Target,R_R,ret5,ret10,ret15,win5,win10,win15,tgt_hit10,stp_hit10
2025-10-15,RYN,oversold,ReversalLong,long,24.309999465942383,25.290000915527344,24.239999771118164,24.790000915527344,2.8540911747268325,,,23.550500869750977,26.77320098876953,1.5999999999999999,-0.004840695232013296,-0.09116579852428619,-0.09519969839425718,False,False,False,False,False
2025-10-15,TPH,overbought,ReversalShort,short,32.209999084472656,32.27000045776367,31.46999931335449,31.88999938964844,98.35176289826687,,,33.484499359130865,29.338799438476567,1.5999999999999999,-0.051113236102611294,-0.0015679255367250526,0.014110970969064817,False,False,True,False,False
2025-10-16,ABBV,oversold,ReversalLong,long,227.5200042724609,230.7100067138672,226.80999755859372,229.57000732421875,17.453909723590726,,,218.0915069580078,247.93560791015628,1.5999999999999999,-0.006882440130008982,-0.05022439199473583,-0.045345660713455,False,False,False,False,False
2025-10-16,APLS,oversold,ReversalLong,long,24.11000061035156,24.84499931335449,23.84499931335449,24.520000457763672,15.126505318562451,,,23.294000434875485,26.481600494384768,1.5999999999999999,0.1488580567042603,-0.1243882988364086,-0.21451876552540516,True,False,False,True,True
2025-10-16,BA,oversold,ReversalLong,long,210.91000366210935,214.67999267578125,210.75,212.94000244140625,6.037458204986862,,,202.29300231933593,229.97520263671876,1.5999999999999999,0.03949471008587731,-0.0559782005836377,-0.08608059369257519,True,False,False,False,False
2025-10-16,NLY,oversold,ReversalLong,long,20.479999542236328,20.809999465942383,20.38999938964844,20.799999237060547,23.539619756803788,,,19.75999927520752,22.463999176025393,1.5999999999999999,0.007211612085621617,0.017788502538699465,0.05288463566430313,True,True,True,False,False
2025-10-16,RYN,oversold,ReversalLong,long,24.81999969482422,25.209999084472656,24.700000762939453,24.90999984741211,3.437947681422756,,,23.6644998550415,26.90279983520508,1.5999999999999999,-0.06463270253768487,-0.11401044439921734,-0.07547166488489215,False,False,False,False,False
2025-10-19,ABBV,oversold,ReversalLong,long,231.0,232.25999450683597,230.0,232.05999755859372,27.69732659098723,,,220.45699768066402,250.62479736328123,1.5999999999999999,-0.01736619331937766,-0.08661549192532164,-0.057528186611980565,False,False,False,False,False
2025-10-19,APLS,oversold,ReversalLong,long,25.13999938964844,27.799999237060547,24.790000915527344,27.06999969482422,28.843563629022597,,,25.716499710083006,29.23559967041016,1.5999999999999999,0.1001108615579128,-0.23568523209058095,-0.2981159876543036,True,False,False,False,True
2025-10-19,BA,oversold,ReversalLong,long,215.1300048828125,217.3800048828125,214.55999755859372,216.82000732421875,24.239610046250718,,,205.9790069580078,234.16560791015627,1.5999999999999999,0.028502870892998747,-0.05659073820670599,-0.1015128171853286,True,False,False,False,False
2025-10-19,CRNX,oversold,ReversalLong,long,42.08000183105469,42.810001373291016,40.720001220703125,42.45000076293945,13.354696424932555,,,40.32750072479248,45.84600082397461,1.5999999999999999,0.04452295301955524,0.009422796324914263,-0.023557125607240034,True,True,False,True,False
2025-10-19,GPCR,oversold,ReversalLong,long,27.8700008392334,28.2549991607666,27.399999618530277,27.8700008392334,14.235090061326474,,,26.476500797271726,30.09960090637207,1.5999999999999999,0.027987038242167972,0.17545738554180504,0.21636169734723878,True,True,True,True,False
2025-10-19,IRT,oversold,ReversalLong,long,16.059999465942383,16.190000534057617,16.020000457763672,16.079999923706055,3.628255789460283,,,15.27599992752075,17.36639991760254,1.5999999999999999,0.004975119657066306,-0.004975119657066306,0.014303454187039495,True,False,True,False,False
2025-10-19,PSN,oversold,ReversalLong,long,83.69999694824219,85.5,83.5199966430664,84.9800033569336,26.004182065827564,,,80.7310031890869,91.77840362548828,1.5999999999999999,-0.01235588385831879,-0.061661629632502546,0.010473044886927763,False,False,True,False,False
2025-10-19,RMD,oversold,ReversalLong,long,268.3699951171875,271.7200012207031,266.7799987792969,271.4100036621094,9.87230802448164,,,257.8395034790039,293.12280395507815,1.5999999999999999,-0.04495048834758353,-0.08275305409091947,-0.07851588840153276,False,False,False,False,False
2025-10-19,SMCI,oversold,ReversalLong,long,55.040000915527344,56.59999847412109,54.59999847412109,55.040000915527344,15.860479978035443,,,52.288000869750974,59.44320098876953,1.5999999999999999,-0.06304507926932469,-0.07794332929084474,-0.2698038161665261,False,False,False,False,True
2025-10-20,BA,oversold,ReversalLong,long,217.2100067138672,217.6999969482422,215.5500030517578,217.25999450683597,25.99045680483583,,,206.39699478149416,234.64079406738287,1.5999999999999999,0.027938909498719206,-0.08841936822599764,-0.10149124712545728,True,False,False,False,False
2025-10-20,CRNX,oversold,ReversalLong,long,42.380001068115234,43.09000015258789,41.459999084472656,42.84999847412109,18.253001237719076,,,40.70749855041503,46.27799835205078,1.5999999999999999,-0.018436339065617084,-0.007934659619491559,0.002100353694113793,False,False,True,False,True
2025-10-20,IRT,oversold,ReversalLong,long,16.1299991607666,16.3700008392334,16.049999237060547,16.200000762939453,11.8909904299761,,,15.390000724792479,17.49600082397461,1.5999999999999999,-0.025308690233174537,0.0006171803124896244,0.022222141114122313,False,True,True,False,False
2025-10-20,RYN,oversold,ReversalLong,long,24.530000686645508,24.780000686645508,24.420000076293945,24.700000762939453,4.087256680649091,,,23.46500072479248,26.67600082397461,1.5999999999999999,-0.05748987985557279,-0.11781375536547965,-0.09392718747012528,False,False,False,False,False
2025-10-21,EXAS,overbought,ReversalShort,short,63.540000915527344,64.30999755859375,62.84999847412109,62.90999984741211,96.02412621495488,,,66.05549983978271,57.87719985961915,1.5999999999999999,0.002702243989153429,-0.10681922464322333,-0.08679069960917393,True,False,False,False,False
2025-10-21,IRT,oversold,ReversalLong,long,16.25,16.450000762939453,16.1200008392334,16.31999969482422,19.33861131848414,,,15.503999710083008,17.625599670410157,1.5999999999999999,-0.0735294014524834,-0.0036764379328641317,0.014705868603311214,False,False,True,False,False
2025-10-22,BA,oversold,ReversalLong,long,216.3999938964844,219.3000030517578,216.25,217.7700042724609,29.896589191879173,,,206.88150405883786,235.19160461425778,1.5999999999999999,-0.08123250261442591,-0.09767187333040202,-0.1064885061598854,False,False,False,False,False
2025-10-22,RYN,oversold,ReversalLong,long,24.25,24.729999542236328,24.020000457763672,24.670000076293945,6.048411174012585,,,23.436500072479248,26.643600082397462,1.5999999999999999,-0.08674500944589861,-0.09079853117919684,-0.10336437896937457,False,False,False,False,True
2025-10-23,CRNX,oversold,ReversalLong,long,40.08000183105469,41.52000045776367,39.93999862670898,40.9900016784668,21.632483554138872,,,38.940501594543456,44.26920181274414,1.5999999999999999,0.06123440397056085,-0.02415227221097853,0.040985518948174746,True,False,True,True,False
2025-10-23,SMCI,oversold,ReversalLong,long,48.880001068115234,49.63999938964844,48.209999084472656,48.290000915527344,12.82278184305251,,,45.87550086975097,52.153200988769534,1.5999999999999999,0.07599913231240482,-0.17664117689530573,-0.2458066374309243,True,False,False,True,False
2025-10-26,ABBV,oversold,ReversalLong,long,227.9499969482422,228.6000061035156,227.1199951171875,228.02999877929688,22.575301874399244,,,216.628498840332,246.27239868164065,1.5999999999999999,-0.07047314893415989,-0.04087178053467525,0.026180771182134254,False,False,True,False,False
2025-10-26,RYN,oversold,ReversalLong,long,23.34000015258789,23.479999542236328,23.100000381469727,23.32999992370605,5.723837315039276,,,22.163499927520746,25.196399917602537,1.5999999999999999,-0.06643803009555778,-0.0330047346884582,-0.07929705904498965,False,False,False,True,False
2025-10-26,SMCI,oversold,ReversalLong,long,49.720001220703125,51.630001068115234,49.720001220703125,51.56999969482422,24.2902094042731,,,48.991499710083005,55.69559967041016,1.5999999999999999,-0.01590071164779389,-0.2206709547306316,-0.3387628722917462,False,False,False,True,True
2025-10-27,ORLY,oversold,ReversalLong,long,95.66999816894533,97.91999816894533,95.62000274658205,96.3000030517578,26.017487161562173,,,91.4850028991699,104.00400329589843,1.5999999999999999,-0.025649025362705212,0.030321890720771134,0.0210799451190653,False,True,True,False,False
2025-10-27,SMCI,oversold,ReversalLong,long,51.66999816894531,54.02999877929688,51.369998931884766,52.36000061035156,26.78815483878698,,,49.742000579833984,56.54880065917969,1.5999999999999999,-0.09472878202167295,-0.2585943613004941,-0.33346063561773176,False,False,False,True,True
2025-10-28,SMCI,oversold,ReversalLong,long,53.79999923706055,54.08000183105469,51.560001373291016,52.68999862670898,27.858890185438838,,,50.05549869537353,56.9051985168457,1.5999999999999999,-0.20231543224995374,-0.2805086195581104,-0.3598405689625825,False,False,False,False,True
2025-10-29,ORLY,oversold,ReversalLong,long,95.47000122070312,96.37000274658205,94.52999877929688,95.1500015258789,26.402802726457097,,,90.39250144958496,102.76200164794922,1.5999999999999999,-0.0015764742351381763,0.03363107616316593,0.04056753072464989,False,True,True,False,False
2025-10-30,APLS,oversold,ReversalLong,long,21.0,21.799999237060547,19.25,21.46999931335449,26.977299568693184,,,20.396499347686763,23.18759925842285,1.5999999999999999,-0.10293428761769985,-0.053097318402770044,-0.08663245284064809,False,False,False,True,True
2025-10-30,BA,oversold,ReversalLong,long,201.25,202.6000061035156,198.3000030517578,201.0200042724609,22.369742095228318,,,190.96900405883787,217.1016046142578,1.5999999999999999,-0.0318873919305128,-0.03233509034847075,-0.106059132778257,False,False,False,True,False
2025-10-30,FLUT,oversold,ReversalLong,long,230.58999633789065,232.77999877929688,228.07000732421875,232.58999633789065,22.6430286272857,,,220.96049652099612,251.19719604492192,1.5999999999999999,-0.04110235912599472,-0.1462229461383567,-0.16888086073243522,False,False,False,True,False
2025-10-30,LBRT,overbought,ReversalShort,short,18.790000915527344,18.790000915527344,17.969999313354492,18.11000061035156,74.8183322658286,,,19.01550064086914,16.661200561523437,1.5999999999999999,0.05080066511803846,0.12092768968797413,0.09442302231861108,True,True,True,True,True
2025-11-02,BA,oversold,ReversalLong,long,202.0399932861328,205.66000366210935,201.5800018310547,204.5500030517578,29.51100085739519,,,194.3225028991699,220.91400329589845,1.5999999999999999,-0.047616745772912805,-0.062283086302083575,-0.12432171867597426,False,False,False,True,False
2025-11-02,RMD,oversold,ReversalLong,long,247.5399932861328,252.1499938964844,243.1199951171875,248.9499969482422,10.188579931578076,,,236.50249710083006,268.8659967041016,1.5999999999999999,0.004619438318420631,-0.01703149341775856,0.006306516744184308,True,False,True,True,False
2025-11-03,ABBV,oversold,ReversalLong,long,212.3699951171875,217.0800018310547,212.3699951171875,215.88999938964844,26.13777282191647,,,205.095499420166,233.16119934082033,1.5999999999999999,0.04298484786480496,0.08328313390324264,0.07369495440775027,True,True,True,False,False
2025-11-03,RYN,oversold,ReversalLong,long,21.63999938964844,21.82999992370605,21.229999542236328,21.790000915527344,5.148255212027024,,,20.700500869750975,23.533200988769533,1.5999999999999999,0.027076558992653862,-0.019733836030698407,0.005048127507170008,True,False,True,True,False
2025-11-03,WY,oversold,ReversalLong,long,22.46999931335449,22.649999618530277,22.290000915527344,22.59000015258789,28.41969143134473,,,21.460500144958495,24.397200164794924,1.5999999999999999,0.00664008931018487,-0.045152742402563534,-0.019920352363870963,True,False,False,False,False
2025-11-04,ABBV,oversold,ReversalLong,long,215.7400054931641,217.42999267578125,212.6000061035156,216.7700042724609,28.145499032544805,,,205.93150405883785,234.1116046142578,1.5999999999999999,0.0759329756454189,0.0744567932441514,0.050237575194954844,True,True,True,False,False
2025-11-04,RYN,oversold,ReversalLong,long,21.86000061035156,22.209999084472656,21.729999542236328,22.07999992370605,7.790030730174735,,,20.975999927520746,23.846399917602536,1.5999999999999999,0.0027173671263454975,-0.03532611817666093,-0.006793461007634504,True,False,False,False,False
2025-11-05,EXAS,overbought,ReversalShort,short,69.91000366210938,70.0,66.7300033569336,67.22000122070312,76.11483618400845,,,70.58100128173828,61.842401123046876,1.5999999999999999,-0.007884539864209946,-0.49761970158875746,-0.50684318768401,False,False,False,False,True
2025-11-05,FLUT,oversold,ReversalLong,long,217.33999633789065,218.52999877929688,213.1199951171875,216.4900054931641,13.154185320523183,,,205.66550521850587,233.80920593261723,1.5999999999999999,-0.07155067254896072,-0.11081345505310915,-0.03547511543119654,False,False,False,True,False
2025-11-05,RMD,oversold,ReversalLong,long,242.55999755859372,250.6999969482422,242.0200042724609,249.6499938964844,19.930650532284247,,,237.16749420166016,269.6219934082032,1.5999999999999999,0.009853822447467039,-0.022952116433517692,0.024754688907113614,True,False,True,False,False
2025-11-05,RYN,oversold,ReversalLong,long,22.450000762939453,23.32999992370605,22.01000022888184,22.43000030517578,11.011408149663268,,,21.308500289916992,24.224400329589844,1.5999999999999999,-0.013820751748757205,-0.04057065693405829,-0.009808346754786229,False,False,False,False,True
2025-11-05,TPH,overbought,ReversalShort,short,31.649999618530277,31.690000534057617,31.290000915527344,31.440000534057617,74.67528177381178,,,33.0120005607605,28.92480049133301,1.5999999999999999,-0.011450340231799881,0.025127255156104904,-0.08524167787223859,False,True,False,False,True
2025-11-06,FLUT,oversold,ReversalLong,long,211.6999969482422,224.93499755859372,208.6499938964844,223.02999877929688,28.752647751310462,,,211.878498840332,240.87239868164065,1.5999999999999999,-0.10962649456155492,-0.13325562203904726,-0.08478681686593242,False,False,False,True,True
2025-11-06,RMD,oversold,ReversalLong,long,248.66000366210935,251.5399932861328,245.8500061035156,251.4900054931641,23.960057420913955,,,238.91550521850587,271.6092059326172,1.5999999999999999,-0.027953392284958974,-0.0029424846991949567,-0.012366299027482132,False,False,False,False,False
2025-11-06,RYN,oversold,ReversalLong,long,22.559999465942383,23.059999465942383,22.450000762939453,23.030000686645508,16.403059586823176,,,21.87850065231323,24.87240074157715,1.5999999999999999,-0.05384280217747485,-0.0481980276707166,-0.06079033799989118,False,False,False,False,True
2025-11-09,BA,oversold,ReversalLong,long,195.88999938964844,196.44000244140625,193.19000244140625,194.80999755859372,23.180494032505194,,,185.06949768066403,210.39479736328124,1.5999999999999999,-0.015399620335694933,-0.08054002688792747,0.05425803324616129,False,False,True,True,False
2025-11-09,SMCI,oversold,ReversalLong,long,41.459999084472656,41.630001068115234,39.900001525878906,40.18999862670898,19.755736937011733,,,38.18049869537353,43.4051985168457,1.5999999999999999,-0.15153024037529242,-0.17093802355392912,-0.18089078641899373,False,False,False,True,True
2025-11-10,APLS,oversold,ReversalLong,long,19.149999618530277,20.0049991607666,18.93000030517578,19.51000022888184,26.08202273175135,,,18.534500217437746,21.070800247192388,1.5999999999999999,0.011276233253386142,0.07637107912035918,0.08918502053845868,True,True,True,True,False
2025-11-10,BA,oversold,ReversalLong,long,194.7400054931641,196.3999938964844,194.3500061035156,195.2100067138672,24.125450417181355,,,185.44950637817382,210.82680725097657,1.5999999999999999,-0.028584609595519773,-0.065416750336876,0.03754923579819191,False,False,True,False,False
2025-11-10,RMD,oversold,ReversalLong,long,250.25,254.75,248.16000366210935,252.42999267578125,28.121022872572226,,,239.80849304199216,272.62439208984375,1.5999999999999999,-0.02460084631485998,0.013350277200637457,-0.003921840760208452,False,True,False,False,True
2025-11-11,APLS,oversold,ReversalLong,long,19.420000076293945,20.15999984741211,19.420000076293945,20.020000457763672,28.788286135311665,,,19.019000434875487,21.62160049438477,1.5999999999999999,-0.02847151257697276,0.07842156138489895,0.10839160972408611,False,True,True,True,True
2025-11-11,BA,oversold,ReversalLong,long,195.75,196.66000366210935,193.8000030517578,195.5,24.84720259013774,,,185.725,211.14000000000001,1.5999999999999999,-0.05012789284786605,-0.04388747739669917,0.032583095228580564,False,False,True,False,False
2025-11-11,RMD,oversold,ReversalLong,long,252.0500030517578,256.0,251.25999450683597,252.8600006103516,29.05575472521076,,,240.217000579834,273.08880065917975,1.5999999999999999,-0.031123922716882718,0.008621342523606626,-0.005338946849074548,False,True,False,False,True
2025-11-13,SMCI,oversold,ReversalLong,long,34.2400016784668,37.34999847412109,33.689998626708984,36.41999816894531,20.487338235266904,,,34.59899826049804,39.33359802246094,1.5999999999999999,-0.11614496855859739,-0.08264685537792738,-0.02883029351593605,False,False,False,True,True
2025-11-16,RMD,oversold,ReversalLong,long,244.27999877929688,247.25999450683597,243.1999969482422,244.7100067138672,23.038312845698172,,,232.47450637817383,264.2868072509766,1.5999999999999999,0.02374237832205691,0.02509092076822075,0.007396499975213939,True,True,True,False,False
2025-11-17,FLUT,oversold,ReversalLong,long,190.88999938964844,197.22000122070312,190.0,193.19000244140625,23.78949160360051,,,183.53050231933594,208.64520263671875,1.5999999999999999,0.01418287799445537,0.09617475850847872,0.13018268843447164,True,True,True,True,False
2025-11-17,RMD,oversold,ReversalLong,long,245.19000244140625,247.30999755859372,243.7899932861328,246.22000122070312,26.504960218280715,,,233.90900115966795,265.9176013183594,1.5999999999999999,0.03890830063991229,0.021200557204221992,0.021444231797253816,True,True,True,False,False
2025-11-17,SMCI,oversold,ReversalLong,long,34.310001373291016,35.779998779296875,33.54999923706055,34.900001525878906,21.300195983920815,,,33.15500144958496,37.69200164794922,1.5999999999999999,-0.06934102801823971,-0.03495705350610013,0.0,False,False,False,True,False
2025-11-17,WY,oversold,ReversalLong,long,21.479999542236328,21.63999938964844,21.239999771118164,21.56999969482422,26.020715572337465,,,20.49149971008301,23.29559967041016,1.5999999999999999,0.026425577324463073,0.013908259093817502,0.06768664870086301,True,True,True,False,False
2025-11-18,FLUT,oversold,ReversalLong,long,194.44000244140625,194.75999450683597,189.3999938964844,193.2700042724609,23.887009592929786,,,183.60650405883786,208.7316046142578,1.5999999999999999,0.034407790911566524,0.0922025750064565,0.13923520364486663,True,True,True,True,False
2025-11-19,APLS,oversold,ReversalLong,long,19.68000030517578,19.905000686645508,19.479999542236328,19.540000915527344,29.544053857001927,,,18.563000869750976,21.103200988769533,1.5999999999999999,0.09007155778250917,0.20931412761547855,0.2911974595757292,True,True,True,False,False
2025-11-19,RYN,oversold,ReversalLong,long,21.36000061035156,21.71999931335449,21.270000457763672,21.520000457763672,16.235980031064415,,,20.444000434875488,23.241600494384766,1.5999999999999999,0.03206313252935163,-0.00046469464075799536,0.015334568619258655,True,False,True,False,False
2025-11-19,WY,oversold,ReversalLong,long,21.420000076293945,21.670000076293945,21.350000381469727,21.3700008392334,24.69804578246047,,,20.30150079727173,23.07960090637207,1.5999999999999999,0.03930735667998181,0.01497424811686147,0.09452496355107796,True,True,True,False,False
2025-11-20,BA,oversold,ReversalLong,long,180.55999755859372,181.42999267578125,176.77000427246094,179.6999969482422,15.036331866273542,,,170.71499710083006,194.07599670410158,1.5999999999999999,0.037618307626193455,0.14785758361404708,0.1435726404557971,True,True,True,True,False
2025-11-20,ES,oversold,ReversalLong,long,64.0,65.06999969482422,63.54999923706055,64.55000305175781,26.373738848877494,,,61.32250289916992,69.71400329589844,1.5999999999999999,0.030983732075060475,0.03330741742584359,0.059178923535623186,True,True,True,True,False
2025-11-20,FLUT,oversold,ReversalLong,long,197.3600006103516,197.47000122070312,190.5399932861328,193.30999755859372,24.69106645210954,,,183.64449768066402,208.77479736328124,1.5999999999999999,0.05592053021115572,0.11106513626743715,0.13651647469319045,True,True,True,True,False
2025-11-20,RYN,oversold,ReversalLong,long,21.59000015258789,22.149999618530277,21.520000457763672,21.920000076293945,21.449610056424476,,,20.824000072479247,23.673600082397463,1.5999999999999999,-0.013229968728009911,-0.0022809870842391135,0.005018276002221643,False,False,True,False,False
2025-11-20,SMCI,oversold,ReversalLong,long,32.13999938964844,32.56999969482422,31.030000686645508,32.189998626708984,20.65090815169819,,,30.580498695373535,34.76519851684571,1.5999999999999999,0.03790000847315521,0.09878845731099975,-0.02547368196515578,True,True,False,True,False
2025-11-23,SMCI,oversold,ReversalLong,long,32.38999938964844,33.540000915527344,31.979999542236328,33.31999969482422,24.665416635512358,,,31.653999710083006,35.98559967041016,1.5999999999999999,-0.012004847825405014,0.051020431527900756,-0.04981992384801751,False,True,False,True,True
2025-11-24,BA,oversold,ReversalLong,long,179.49000549316406,183.47999572753903,177.52000427246094,182.44000244140625,23.720376277726928,,,173.31800231933593,197.03520263671876,1.5999999999999999,0.1101731559731919,0.0892348090409913,0.13094715561254788,True,True,True,False,False
2025-11-24,FLUT,oversold,ReversalLong,long,191.3600006103516,198.3999938964844,190.5500030517578,195.92999267578125,29.88195827645552,,,186.13349304199218,211.60439208984377,1.5999999999999999,0.08084526202627491,0.1143776067975094,0.1112132361530748,True,True,True,True,False
2025-11-24,RYN,oversold,ReversalLong,long,21.700000762939453,21.979999542236328,21.61000061035156,21.899999618530277,24.84422689603724,,,20.80499963760376,23.6519995880127,1.5999999999999999,-0.02785382254010608,0.018264823082088898,0.025570752314924523,False,True,True,False,False
2025-11-25,RYN,oversold,ReversalLong,long,21.899999618530277,22.21999931335449,21.81999969482422,21.93000030517578,25.229301739032692,,,20.83350028991699,23.684400329589845,1.5999999999999999,-0.022343810501567453,0.003647967286492794,-0.006839927790373603,False,True,False,False,False
2025-11-25,SMCI,oversold,ReversalLong,long,33.189998626708984,33.41999816894531,32.45000076293945,32.83000183105469,25.015040190147502,,,31.18850173950195,35.456401977539066,1.5999999999999999,0.04264385114524572,0.036247290902778326,-0.10539143462820008,True,True,False,True,True
2025-11-27,RYN,oversold,ReversalLong,long,21.989999771118164,22.290000915527344,21.959999084472656,22.209999084472656,28.89127620098904,,,21.099499130249022,23.98679901123047,1.5999999999999999,-0.03151728430642739,-0.016208857174362074,-0.01936057701721234,False,False,False,False,True
2025-11-27,SMCI,oversold,ReversalLong,long,33.33000183105469,33.86000061035156,32.880001068115234,33.849998474121094,28.848453486193122,,,32.157498550415035,36.55799835205078,1.5999999999999999,0.024815367517079363,-0.044903891036464,-0.08094528765974127,True,False,False,False,True
2025-12-03,EXAS,overbought,ReversalShort,short,101.25,101.37000274658205,100.9800033569336,101.12999725341795,91.08746683069771,,,106.18649711608886,93.03959747314452,1.5999999999999999,-0.002274333661428379,-0.0024720657252025246,-0.004350859817623432,False,False,False,False,False
2025-12-03,RYN,oversold,ReversalLong,long,21.31999969482422,21.489999771118164,21.21999931335449,21.440000534057617,26.667980970820494,,,20.368000507354736,23.155200576782228,1.5999999999999999,0.026585805999340958,0.015858215677177694,0.015858215677177694,True,True,True,False,False
2025-12-04,RYN,oversold,ReversalLong,long,21.450000762939453,21.709999084472656,21.399999618530277,21.51000022888184,27.7224255430949,,,20.434500217437748,23.230800247192388,1.5999999999999999,0.015806608506278078,0.012552322403099473,0.007903304253138956,True,True,True,False,False
2025-12-07,VICI,oversold,ReversalLong,long,27.8799991607666,27.989999771118164,27.684999465942383,27.920000076293945,29.011545809945616,,,26.524000072479247,30.153600082397464,1.5999999999999999,0.024355311723410402,-0.0021489780006601848,0.015042982634178253,True,False,True,False,False
2025-12-08,PSN,oversold,ReversalLong,long,62.869998931884766,65.36000061035156,62.685001373291016,65.16000366210938,24.298002062220576,,,61.9020034790039,70.37280395507813,1.5999999999999999,-0.05325360405739526,-0.03713937764938789,-0.05156544254466755,False,False,False,True,True
2025-12-09,PSN,oversold,ReversalLong,long,65.66000366210938,67.36000061035156,65.08000183105469,67.0199966430664,28.837626542374664,,,63.668996810913086,72.38159637451173,1.5999999999999999,-0.10176061208192436,-0.06236939271632983,-0.07176958817546242,False,False,False,True,True
2025-12-15,PSN,oversold,ReversalLong,long,61.540000915527344,62.040000915527344,60.59999847412109,61.68999862670898,24.165685653767625,,,58.60549869537353,66.6251985168457,1.5999999999999999,0.017020636653138386,0.0017831190274000804,0.10504133062876725,True,True,True,True,False
2025-12-15,SMCI,oversold,ReversalLong,long,31.299999237060547,31.90999984741211,30.950000762939453,31.65999984741211,29.61742010634336,,,30.076999855041503,34.19279983520508,1.5999999999999999,-0.028427025359061584,-0.07548955783851011,-0.05559065816059045,False,False,False,True,True
2025-12-17,PSN,oversold,ReversalLong,long,60.79999923706055,61.25,60.0,60.54999923706055,23.89795905723922,,,57.522499275207515,65.39399917602539,1.5999999999999999,0.03319574172678464,0.09876134793699846,0.14170104251803034,True,True,True,True,False
2025-12-18,PSN,oversold,ReversalLong,long,61.45000076293945,62.41999816894531,60.70500183105469,61.380001068115234,26.451371226867337,,,58.31100101470947,66.29040115356446,1.5999999999999999,0.0216682631673708,0.07347667388484276,0.12707720921028745,True,True,True,True,False
2025-12-21,AVB,oversold,ContLong,long,178.67999267578125,183.1499938964844,178.3699951171875,182.5200042724609,59.3013619472374,180.22859924316407,,173.39400405883785,197.1216046142578,1.5999999999999999,0.013587528322851782,-0.01654615495161138,-0.012930092894522497,True,False,False,False,False
2025-12-21,CTAS,oversold,ContLong,long,186.6100006103516,193.30999755859372,186.3800048828125,191.9900054931641,61.677559873286704,186.53579956054688,,182.39050521850587,207.34920593261722,1.5999999999999999,-0.008542108144826775,-0.027553562131182173,0.011667223138106005,False,False,True,False,False
2025-12-21,DHI,oversold,ContShort,short,146.42999267578125,147.33999633789062,144.72999572753906,145.3800048828125,42.31898283960561,151.14919952392577,,152.64900512695314,133.7496044921875,1.5999999999999999,-0.0010317367687893645,0.041752697209713564,-0.09574905558825579,False,True,False,False,True
